TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Customer_Age_encoded,Target
1245,2023-12-04 18:11:56,0,5,2,8,3,80,0,482,2024-11-04 08:06:52,1,1
1390,2023-01-02 17:26:34,0,8,0,9,1,46,0,1382,2024-11-04 08:06:54,1,1
1129,2023-10-16 17:12:32,0,9,0,41,0,95,0,1428,2024-11-04 08:07:16,4,2
756,2023-09-26 16:08:25,0,25,2,1,3,163,0,5,2024-11-04 08:11:29,0,2
355,2023-09-18 16:15:19,0,34,3,31,1,131,0,811,2024-11-04 08:06:27,3,2
923,2023-02-27 17:25:09,0,1,2,15,1,21,0,1235,2024-11-04 08:09:41,1,1
722,2023-06-27 18:14:30,0,31,0,46,2,227,0,1190,2024-11-04 08:11:10,4,0
1347,2023-10-06 18:26:45,0,4,2,28,1,265,0,1311,2024-11-04 08:06:24,3,0
1327,2023-03-01 16:56:01,0,6,2,11,1,93,0,1358,2024-11-04 08:10:51,1,2
932,2023-12-20 16:41:44,0,29,1,21,1,33,0,794,2024-11-04 08:08:53,2,1
27,2023-08-28 17:13:52,0,15,1,20,4,154,0,945,2024-11-04 08:09:21,2,2
1299,2023-07-24 16:01:27,0,37,2,37,1,68,0,547,2024-11-04 08:11:15,3,1
595,2023-04-25 16:41:32,0,24,0,2,3,160,0,275,2024-11-04 08:10:26,0,2
1415,2023-01-02 16:31:28,0,24,1,9,1,31,0,824,2024-11-04 08:09:44,1,1
118,2023-12-04 16:20:16,0,26,2,37,1,27,0,1405,2024-11-04 08:07:18,3,1
534,2023-02-21 16:47:54,0,1,0,1,3,42,0,444,2024-11-04 08:08:38,0,1
1446,2023-09-25 16:56:21,0,42,1,9,3,13,0,207,2024-11-04 08:09:15,1,1
676,2023-10-23 16:45:37,0,38,0,24,0,166,0,1372,2024-11-04 08:12:18,2,2
1462,2023-02-06 16:40:27,0,4,2,8,3,130,0,29,2024-11-04 08:06:37,1,2
875,2023-06-07 16:07:22,0,39,0,39,2,142,0,490,2024-11-04 08:07:19,4,2
1015,2023-08-18 17:02:15,0,30,0,16,1,132,0,777,2024-11-04 08:11:13,1,2
1280,2023-02-27 16:05:35,0,28,2,4,3,106,0,901,2024-11-04 08:08:43,0,2
894,2023-01-05 16:22:12,0,29,0,49,0,106,0,1411,2024-11-04 08:09:36,4,2
347,2023-07-03 18:03:48,0,39,2,45,0,38,0,1612,2024-11-04 08:08:55,4,1
1024,2023-12-18 17:53:03,0,1,2,35,0,105,0,1426,2024-11-04 08:06:51,3,2
553,2023-02-13 18:36:21,0,29,2,15,0,275,0,173,2024-11-04 08:10:00,1,0
878,2023-10-18 18:17:05,0,21,0,9,3,257,0,317,2024-11-04 08:09:51,1,0
1296,2023-10-19 17:06:57,0,30,1,20,0,219,0,1025,2024-11-04 08:09:08,2,0
757,2023-10-16 16:55:59,0,28,0,41,2,49,0,308,2024-11-04 08:08:51,4,1
916,2023-02-10 16:50:10,0,40,2,31,0,105,0,1595,2024-11-04 08:08:13,3,2
1393,2023-04-05 17:52:24,0,29,0,13,0,14,0,1499,2024-11-04 08:08:06,1,1
201,2023-11-27 18:28:57,0,40,1,34,0,66,0,24,2024-11-04 08:10:09,3,1
252,2023-06-22 17:27:50,0,37,0,24,1,24,0,782,2024-11-04 08:07:22,2,1
840,2023-10-02 18:57:19,0,24,0,35,0,2,0,465,2024-11-04 08:07:01,3,1
822,2023-04-03 18:41:57,0,16,0,25,1,266,0,1210,2024-11-04 08:08:58,2,0
108,2023-04-19 16:41:27,0,22,0,9,3,134,0,92,2024-11-04 08:10:01,1,2
914,2023-09-01 17:51:34,0,34,0,61,2,102,0,686,2024-11-04 08:06:31,4,2
1,2023-08-04 17:44:36,0,4,0,21,1,126,0,1139,2024-11-04 08:09:57,2,2
81,2023-09-15 17:03:44,0,31,0,5,3,71,0,441,2024-11-04 08:07:23,0,1
1099,2023-02-24 18:25:34,0,24,2,26,1,94,0,1009,2024-11-04 08:06:39,2,2
382,2023-05-15 17:37:32,0,16,0,25,1,264,0,678,2024-11-04 08:11:01,2,0
2,2023-07-26 17:29:24,0,18,1,16,1,162,0,1329,2024-11-04 08:10:09,1,2
1193,2023-02-03 16:06:00,0,13,0,45,0,51,0,1283,2024-11-04 08:10:23,4,1
880,2023-06-28 16:05:19,0,11,2,21,0,78,0,1615,2024-11-04 08:10:50,2,1
1481,2023-03-09 18:04:32,0,31,1,30,1,54,0,930,2024-11-04 08:11:49,3,1
926,2023-09-25 16:37:04,0,29,0,13,1,98,0,324,2024-11-04 08:09:16,1,2
736,2023-09-28 16:33:08,0,27,2,33,2,32,0,991,2024-11-04 08:11:02,3,1
149,2023-10-02 16:32:31,0,22,2,50,2,8,0,764,2024-11-04 08:06:40,4,1
1565,2023-07-10 16:04:39,0,17,0,22,0,84,0,1593,2024-11-04 08:07:32,2,1
1573,2023-03-07 17:48:05,0,39,2,7,3,1,0,1,2024-11-04 08:08:53,0,1
1362,2023-06-01 18:04:35,0,18,0,8,1,104,0,1332,2024-11-04 08:09:41,1,2
1089,2023-05-22 16:41:12,0,1,1,31,0,188,0,8,2024-11-04 08:09:13,3,0
429,2023-04-10 16:52:51,0,36,0,33,2,38,0,798,2024-11-04 08:06:59,3,1
1080,2023-04-12 17:54:47,0,11,1,46,0,53,0,281,2024-11-04 08:10:03,4,1
1133,2023-07-06 18:09:06,0,13,2,18,1,58,0,1379,2024-11-04 08:08:44,2,1
1205,2023-03-06 16:37:23,0,15,1,48,0,53,0,1561,2024-11-04 08:12:15,4,1
503,2023-09-27 16:39:38,0,28,0,18,0,24,0,1123,2024-11-04 08:11:54,2,1
358,2023-02-06 17:38:53,0,19,0,12,1,152,0,1383,2024-11-04 08:08:31,1,2
950,2023-04-03 16:14:34,0,23,0,44,0,92,0,1517,2024-11-04 08:10:15,4,2
1137,2023-08-11 17:27:16,0,27,1,41,1,190,0,1160,2024-11-04 08:10:28,4,0
280,2023-09-06 18:56:24,0,33,2,9,3,77,0,655,2024-11-04 08:09:31,1,1
640,2023-07-21 16:54:10,0,10,2,28,1,67,0,261,2024-11-04 08:11:41,3,1
1081,2023-04-17 16:12:22,0,19,0,42,2,13,0,745,2024-11-04 08:11:35,4,1
525,2023-12-27 17:18:17,0,6,1,3,3,171,0,321,2024-11-04 08:10:44,0,2
1504,2023-03-15 16:16:53,0,5,0,43,2,149,0,511,2024-11-04 08:10:47,4,2
1047,2023-09-28 18:53:02,0,29,1,42,2,64,0,1177,2024-11-04 08:07:33,4,1
1222,2023-11-20 16:42:12,0,39,2,18,0,69,0,943,2024-11-04 08:11:07,2,1
25,2023-12-04 18:43:37,0,14,1,22,1,23,0,893,2024-11-04 08:11:43,2,1
844,2023-11-07 18:44:46,0,41,0,30,0,193,0,1369,2024-11-04 08:06:31,3,0
1397,2023-11-16 17:26:37,0,41,0,29,1,24,0,816,2024-11-04 08:07:27,3,1
1441,2023-01-09 16:08:44,0,5,2,15,1,124,0,1302,2024-11-04 08:10:22,1,2
656,2023-10-31 16:05:00,0,0,2,2,3,255,0,433,2024-11-04 08:11:06,0,0
310,2023-10-23 16:03:49,0,1,2,9,3,71,0,295,2024-11-04 08:10:22,1,1
1048,2023-10-10 17:16:59,0,30,2,59,2,91,0,569,2024-11-04 08:10:02,4,2
702,2023-02-22 16:18:32,0,16,1,46,2,9,0,1130,2024-11-04 08:08:46,4,1
302,2023-12-28 18:53:29,0,26,1,13,0,67,0,1560,2024-11-04 08:09:03,1,1
1400,2023-09-19 16:32:00,0,12,0,21,0,165,0,1288,2024-11-04 08:07:00,2,2
1406,2023-05-12 18:38:11,0,36,1,5,3,100,0,144,2024-11-04 08:08:50,0,2
307,2023-08-14 17:29:30,0,33,0,27,1,175,0,1266,2024-11-04 08:09:53,2,2
620,2023-01-18 16:48:32,0,15,1,53,2,243,0,810,2024-11-04 08:10:02,4,0
1572,2023-08-28 18:32:00,0,6,0,1,3,165,0,529,2024-11-04 08:11:17,0,2
801,2023-04-06 16:41:31,0,5,0,46,2,99,0,574,2024-11-04 08:07:13,4,2
109,2023-01-02 16:45:05,0,35,0,59,2,76,0,715,2024-11-04 08:08:39,4,1
999,2023-12-12 16:56:18,0,14,1,33,2,163,0,561,2024-11-04 08:10:05,3,2
1501,2023-12-12 17:20:46,0,0,0,49,2,137,0,953,2024-11-04 08:11:40,4,2
1153,2023-02-13 16:44:51,0,5,1,39,1,60,0,666,2024-11-04 08:09:48,4,1
389,2023-08-14 16:01:57,0,14,0,59,2,250,0,394,2024-11-04 08:11:19,4,0
437,2023-01-23 16:31:30,0,13,1,15,0,156,0,1336,2024-11-04 08:07:48,1,2
79,2023-12-25 17:13:46,0,21,1,27,1,63,0,1108,2024-11-04 08:08:16,2,1
1455,2023-06-22 17:05:42,0,21,1,11,0,32,0,1420,2024-11-04 08:09:33,1,1
19,2023-08-14 16:20:49,0,3,1,9,3,122,0,378,2024-11-04 08:10:24,1,2
1033,2023-08-28 16:41:21,0,24,2,48,2,86,0,753,2024-11-04 08:08:12,4,1
1148,2023-10-23 18:46:51,0,41,1,0,3,159,0,309,2024-11-04 08:06:32,0,2
470,2023-05-29 17:55:23,0,34,1,51,0,146,0,1248,2024-11-04 08:08:27,4,2
1023,2023-05-24 16:02:39,0,22,0,33,2,179,0,683,2024-11-04 08:08:05,3,2
392,2023-01-10 16:41:42,0,20,1,4,3,59,0,148,2024-11-04 08:10:44,0,1
1437,2023-08-25 17:47:07,0,10,0,56,2,66,0,663,2024-11-04 08:08:49,4,1
1294,2023-05-19 16:31:11,0,19,1,0,3,152,0,152,2024-11-04 08:08:30,0,2
613,2023-10-09 16:44:50,0,38,2,41,0,155,0,1622,2024-11-04 08:08:25,4,2
325,2023-02-10 16:34:00,0,34,0,8,3,76,0,932,2024-11-04 08:06:48,1,1
66,2023-02-06 18:39:50,0,14,1,7,3,12,0,504,2024-11-04 08:11:12,0,1
856,2023-02-23 17:30:07,0,37,1,7,3,53,0,151,2024-11-04 08:08:03,0,1
193,2023-10-16 16:11:52,0,8,1,13,1,62,0,622,2024-11-04 08:11:12,1,1
1142,2023-11-06 17:20:40,0,40,2,6,3,132,0,318,2024-11-04 08:11:20,0,2
1279,2023-01-30 18:50:14,0,36,0,25,0,65,0,1297,2024-11-04 08:08:41,2,1
877,2023-12-29 16:30:53,0,21,1,24,1,21,0,759,2024-11-04 08:08:24,2,1
1254,2023-08-03 17:32:39,0,15,0,24,0,96,0,1468,2024-11-04 08:11:29,2,2
1285,2023-05-10 17:02:51,0,31,0,29,1,19,0,670,2024-11-04 08:09:49,3,1
123,2023-04-10 17:04:28,0,31,0,10,3,20,0,278,2024-11-04 08:11:15,1,1
1244,2023-09-18 16:40:55,0,36,0,37,0,131,0,1459,2024-11-04 08:07:00,3,2
1017,2023-01-12 17:10:03,0,10,1,7,3,253,0,34,2024-11-04 08:07:24,0,0
922,2023-01-26 16:17:52,0,40,0,52,2,40,0,406,2024-11-04 08:07:51,4,1
919,2023-09-22 17:40:23,0,26,1,8,3,6,0,1351,2024-11-04 08:09:29,1,1
812,2023-12-22 17:31:59,0,28,1,23,1,55,0,1196,2024-11-04 08:09:30,2,1
1156,2023-08-28 17:59:32,0,15,1,40,2,15,0,1183,2024-11-04 08:11:21,4,1
88,2023-07-24 17:07:27,0,15,0,3,3,209,0,161,2024-11-04 08:08:29,0,0
70,2023-06-14 16:24:08,0,5,1,33,0,32,0,979,2024-11-04 08:11:43,3,1
815,2023-01-30 17:36:54,0,22,0,4,3,175,0,188,2024-11-04 08:08:22,0,2
1508,2023-07-31 18:52:14,0,13,1,11,0,66,0,1010,2024-11-04 08:10:14,1,1
246,2023-06-19 17:25:35,0,26,0,8,3,13,0,118,2024-11-04 08:06:32,1,1
1552,2023-09-11 17:15:04,0,8,0,1,3,17,0,11,2024-11-04 08:09:23,0,1
1124,2023-05-30 17:13:38,0,24,0,24,1,112,0,206,2024-11-04 08:08:38,2,2
1450,2023-03-20 17:25:15,0,3,1,42,2,163,0,1180,2024-11-04 08:10:57,4,2
311,2023-02-13 18:27:34,0,18,2,10,3,76,0,223,2024-11-04 08:08:31,1,1
621,2023-10-30 16:38:14,0,26,2,56,2,55,0,773,2024-11-04 08:08:41,4,1
18,2023-06-12 16:03:42,0,30,0,8,3,53,0,390,2024-11-04 08:11:48,1,1
1289,2023-06-12 16:26:36,0,39,2,11,1,97,0,837,2024-11-04 08:08:36,1,2
181,2023-08-10 16:58:10,0,42,1,3,3,18,0,240,2024-11-04 08:09:57,0,1
393,2023-02-27 16:28:23,0,34,2,12,0,70,0,1506,2024-11-04 08:10:59,1,1
145,2023-03-07 17:49:13,0,28,0,1,3,15,0,452,2024-11-04 08:09:29,0,1
1123,2023-03-06 17:25:20,0,18,0,18,1,18,0,1047,2024-11-04 08:11:10,2,1
680,2023-11-08 17:53:52,0,10,2,19,0,6,0,919,2024-11-04 08:07:38,2,1
867,2023-02-28 17:34:08,0,29,2,9,3,110,0,459,2024-11-04 08:11:11,1,2
353,2023-10-25 17:37:30,0,26,2,49,2,39,0,1069,2024-11-04 08:10:51,4,1
1342,2023-02-27 17:52:43,0,40,1,39,0,117,0,1539,2024-11-04 08:06:42,4,2
1227,2023-10-03 17:14:49,0,24,1,20,0,253,0,856,2024-11-04 08:12:12,2,0
383,2023-07-25 18:58:19,0,31,2,8,3,122,0,16,2024-11-04 08:10:19,1,2
1003,2023-08-28 18:27:59,0,39,0,7,3,102,0,470,2024-11-04 08:07:09,0,2
835,2023-10-03 16:22:49,0,3,0,56,2,46,0,698,2024-11-04 08:07:59,4,1
546,2023-01-16 16:55:13,0,30,0,33,1,201,0,787,2024-11-04 08:07:09,3,0
446,2023-03-27 16:26:42,0,29,0,29,0,67,0,150,2024-11-04 08:07:56,3,1
1361,2023-04-03 16:34:10,0,21,1,25,1,26,0,916,2024-11-04 08:12:22,2,1
1093,2023-12-05 16:04:34,0,29,1,12,1,133,0,1056,2024-11-04 08:07:21,1,2
161,2023-10-03 16:39:18,0,40,1,27,0,245,0,1348,2024-11-04 08:09:52,2,0
1331,2023-03-17 17:03:03,0,11,1,50,0,10,0,1514,2024-11-04 08:10:37,4,1
1006,2023-08-17 17:10:25,0,18,1,17,0,31,0,1531,2024-11-04 08:07:27,1,1
294,2023-05-08 16:48:31,0,18,2,34,2,114,0,687,2024-11-04 08:11:44,3,2
609,2023-02-03 17:00:39,0,19,2,17,1,133,0,1341,2024-11-04 08:09:53,1,2
1339,2023-06-08 16:20:29,0,14,2,51,2,142,0,809,2024-11-04 08:06:47,4,2
934,2023-12-15 17:01:58,0,35,1,5,3,117,0,508,2024-11-04 08:08:30,0,2
423,2023-12-29 18:29:23,0,38,0,29,0,182,0,1591,2024-11-04 08:09:19,3,2
690,2023-04-11 17:06:47,0,16,1,25,0,149,0,1203,2024-11-04 08:07:45,2,2
896,2023-02-24 16:57:24,0,7,2,28,1,14,0,1293,2024-11-04 08:08:21,3,1
1075,2023-12-06 16:42:18,0,12,0,54,2,78,0,397,2024-11-04 08:08:28,4,1
544,2023-02-17 16:37:06,0,14,1,9,3,134,0,469,2024-11-04 08:08:42,1,2
871,2023-07-20 18:13:07,0,42,2,24,1,13,0,752,2024-11-04 08:09:38,2,1
324,2023-10-09 16:01:25,0,24,2,39,0,9,0,1295,2024-11-04 08:12:02,4,1
314,2023-07-13 16:35:37,0,22,2,9,1,181,0,1154,2024-11-04 08:06:39,1,2
1409,2023-09-07 17:44:26,0,43,0,44,2,155,0,834,2024-11-04 08:12:13,4,2
753,2023-08-29 16:22:40,0,30,1,6,3,222,0,756,2024-11-04 08:06:55,0,0
1525,2023-03-30 17:50:23,0,37,1,1,3,180,0,155,2024-11-04 08:11:25,0,2
704,2023-04-06 18:06:12,0,24,2,8,3,206,0,488,2024-11-04 08:07:56,1,0
930,2023-10-23 16:19:39,0,43,2,24,1,83,0,805,2024-11-04 08:10:22,2,1
305,2023-12-04 16:08:59,0,29,0,24,1,142,0,1102,2024-11-04 08:08:50,2,2
809,2023-02-28 17:37:48,0,33,2,21,0,176,0,1526,2024-11-04 08:06:59,2,2
796,2023-10-09 16:17:07,0,43,2,10,3,30,0,0,2024-11-04 08:10:27,1,1
511,2023-11-24 17:00:27,0,29,1,20,1,142,0,940,2024-11-04 08:10:43,2,2
1291,2023-08-14 16:09:21,0,20,1,0,3,271,0,241,2024-11-04 08:07:49,0,0
911,2023-10-16 16:13:57,0,42,1,8,3,58,0,122,2024-11-04 08:12:01,1,1
1147,2023-03-02 16:41:57,0,7,0,52,0,105,0,1362,2024-11-04 08:06:36,4,2
858,2023-08-28 16:41:57,0,29,0,34,2,151,0,884,2024-11-04 08:12:15,3,2
291,2023-03-02 17:32:19,0,16,1,14,0,154,0,1109,2024-11-04 08:09:06,1,2
1556,2023-10-11 17:36:16,0,16,1,46,2,43,0,1095,2024-11-04 08:07:37,4,1
765,2023-11-15 16:00:38,0,40,2,6,3,109,0,78,2024-11-04 08:11:42,0,2
1281,2023-03-24 16:34:27,0,17,0,5,3,37,0,74,2024-11-04 08:07:14,0,1
979,2023-03-08 17:43:41,0,10,0,46,2,45,0,579,2024-11-04 08:11:16,4,1
54,2023-07-31 17:49:23,0,2,2,24,0,32,0,1247,2024-11-04 08:07:22,2,1
1587,2023-12-07 17:13:16,0,15,1,6,3,151,0,1385,2024-11-04 08:10:13,0,2
674,2023-12-18 18:11:24,0,0,0,33,1,53,0,1200,2024-11-04 08:07:25,3,1
995,2023-06-12 17:30:53,0,17,0,7,3,94,0,222,2024-11-04 08:07:39,0,2
937,2023-05-26 17:10:40,0,11,0,36,2,13,0,391,2024-11-04 08:12:12,3,1
1146,2023-03-07 17:24:45,0,43,0,4,3,90,0,789,2024-11-04 08:09:58,0,2
1251,2023-04-03 16:19:59,0,19,2,14,1,16,0,1363,2024-11-04 08:07:57,1,1
1262,2023-12-25 16:25:42,0,13,0,8,3,110,0,190,2024-11-04 08:11:11,1,2
833,2023-06-21 17:48:16,0,19,2,34,1,82,0,1378,2024-11-04 08:09:54,3,1
1274,2023-07-18 17:56:55,0,38,2,35,1,134,0,1274,2024-11-04 08:10:58,3,2
802,2023-07-20 16:05:11,0,22,0,0,3,266,0,290,2024-11-04 08:10:56,0,0
1214,2023-03-16 16:52:04,0,6,0,16,1,54,0,712,2024-11-04 08:09:54,1,1
98,2023-04-14 16:33:13,0,21,0,39,2,56,0,1043,2024-11-04 08:06:41,4,1
700,2023-12-04 16:14:07,0,3,1,46,0,210,0,1406,2024-11-04 08:11:35,4,0
710,2023-04-03 16:05:30,0,4,0,31,0,18,0,1171,2024-11-04 08:10:12,3,1
1584,2023-03-17 16:10:35,0,27,1,18,1,140,0,1320,2024-11-04 08:09:52,2,2
1297,2023-03-10 17:38:58,0,43,2,47,0,27,0,1359,2024-11-04 08:07:44,4,1
1167,2023-05-10 17:56:31,0,12,0,3,3,171,0,510,2024-11-04 08:11:06,0,2
1113,2023-09-26 16:15:36,0,9,0,51,0,78,0,1582,2024-11-04 08:10:49,4,1
1452,2023-04-21 16:22:38,0,0,2,26,0,16,0,1470,2024-11-04 08:08:08,2,1
993,2023-11-06 16:56:41,0,40,0,13,1,32,0,888,2024-11-04 08:10:48,1,1
574,2024-01-01 17:21:56,0,34,2,41,0,30,0,1574,2024-11-04 08:10:53,4,1
1430,2023-01-27 17:38:07,0,41,0,21,1,59,0,867,2024-11-04 08:10:50,2,1
452,2023-04-13 17:45:33,0,30,1,42,1,83,0,1105,2024-11-04 08:09:06,4,1
949,2023-03-22 17:36:48,0,40,1,30,0,167,0,40,2024-11-04 08:11:42,3,2
165,2023-08-21 17:08:50,0,36,1,38,2,136,0,675,2024-11-04 08:08:39,4,2
784,2023-02-24 16:24:46,0,10,2,5,3,9,0,485,2024-11-04 08:12:22,0,1
64,2023-04-20 18:50:39,0,27,1,58,2,67,0,828,2024-11-04 08:07:37,4,1
904,2023-12-28 17:31:03,0,29,0,19,1,41,0,1071,2024-11-04 08:09:17,2,1
